config,index,dataset,vsId,tgId,tcId,op,return_code,raw_cycles,empty_cycles,input_bytes,output_bytes,m_total,mul,mulh,mulhsu,mulhu,div,divu,rem,remu,min_sp,original_case_index,operation,dataset_name,revision,expected_implicit_rejection,algorithm_ms_at_100mhz,observed_algorithm_stack_bytes,source_kind,source_chunk,source_local_index
rv32im_fast,66,2,42,7,109,6,-5,941452,4,1632,0,0,0,0,0,0,0,0,0,0,64624,66,decapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,9.41452,896,resumed_batch,batch_062_069,4
rv32im_fast,67,2,42,7,110,6,-5,941452,4,1632,0,0,0,0,0,0,0,0,0,0,64624,67,decapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,9.41452,896,resumed_batch,batch_062_069,5
rv32im_fast,68,2,42,7,111,6,0,941441,4,1632,0,0,0,0,0,0,0,0,0,0,64624,68,decapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,9.41441,896,resumed_batch,batch_062_069,6
rv32im_fast,69,2,42,7,112,6,0,941441,4,1632,0,0,0,0,0,0,0,0,0,0,64624,69,decapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,9.41441,896,resumed_batch,batch_062_069,7
rv32im_fast,70,2,42,7,113,6,-5,941452,4,1632,0,0,0,0,0,0,0,0,0,0,64624,70,decapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,9.41452,896,resumed_batch,batch_070_077,0
rv32im_fast,71,2,42,7,114,6,0,941441,4,1632,0,0,0,0,0,0,0,0,0,0,64624,71,decapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,9.41441,896,resumed_batch,batch_070_077,1
rv32im_fast,72,2,42,7,115,6,0,941441,4,1632,0,0,0,0,0,0,0,0,0,0,64624,72,decapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,9.41441,896,resumed_batch,batch_070_077,2
rv32im_fast,73,2,42,8,118,5,-4,128943,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,73,encapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,1.28943,2016,resumed_batch,batch_070_077,3
rv32im_fast,74,2,42,8,119,5,-4,128943,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,74,encapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,1.28943,2016,resumed_batch,batch_070_077,4
rv32im_fast,75,2,42,8,120,5,0,128932,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,75,encapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,1.28932,2016,resumed_batch,batch_070_077,5
rv32im_fast,76,2,42,8,121,5,0,128932,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,76,encapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,1.28932,2016,resumed_batch,batch_070_077,6
rv32im_fast,77,2,42,8,122,5,0,128932,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,77,encapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,1.28932,2016,resumed_batch,batch_070_077,7
rv32im_fast,78,2,42,8,123,5,-4,128943,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,78,encapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,1.28943,2016,resumed_batch,batch_078_085,0
rv32im_fast,79,2,42,8,124,5,0,128932,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,79,encapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,1.28932,2016,resumed_batch,batch_078_085,1
rv32im_fast,80,2,42,8,125,5,-4,128943,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,80,encapsulationKeyCheck,fips203/ML-KEM-encapDecap,FIPS203,,1.28943,2016,resumed_batch,batch_078_085,2
rv32im_fast,81,3,42,1,1,2,0,5529867,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,81,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.29867,12112,resumed_batch,batch_078_085,3
rv32im_fast,82,3,42,1,2,2,0,6157711,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,82,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,61.57711,12112,resumed_batch,batch_078_085,4
rv32im_fast,83,3,42,1,3,2,0,5530434,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,83,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.30434,12112,resumed_batch,batch_078_085,5
rv32im_fast,84,3,42,1,4,2,0,5530377,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,84,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.30377,12112,resumed_batch,batch_078_085,6
rv32im_fast,85,3,42,1,5,2,0,5530480,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,85,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.3048,12112,resumed_batch,batch_078_085,7
rv32im_fast,86,3,42,1,6,2,0,5531774,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,86,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.31774,12112,resumed_batch,batch_086_093,0
rv32im_fast,87,3,42,1,7,2,0,5532240,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,87,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.3224,12112,resumed_batch,batch_086_093,1
rv32im_fast,88,3,42,1,8,2,0,5530510,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,88,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.3051,12112,resumed_batch,batch_086_093,2
rv32im_fast,89,3,42,1,9,2,0,5531332,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,89,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.31332,12112,resumed_batch,batch_086_093,3
rv32im_fast,90,3,42,1,10,2,0,5531404,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,90,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.31404,12112,resumed_batch,batch_086_093,4
rv32im_fast,91,3,42,1,11,2,0,5531233,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,91,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.31233,12112,resumed_batch,batch_086_093,5
rv32im_fast,92,3,42,1,12,2,0,5531587,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,92,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.31587,12112,resumed_batch,batch_086_093,6
rv32im_fast,93,3,42,1,13,2,0,5530520,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,93,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.3052,12112,resumed_batch,batch_086_093,7
rv32im_fast,94,3,42,1,14,2,0,5531796,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,94,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.31796,12112,resumed_batch,batch_094_101,0
rv32im_fast,95,3,42,1,15,2,0,5532130,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,95,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.3213,12112,resumed_batch,batch_094_101,1
rv32im_fast,96,3,42,1,16,2,0,5530669,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,96,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.30669,12112,resumed_batch,batch_094_101,2
rv32im_fast,97,3,42,1,17,2,0,5531760,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,97,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.3176,12112,resumed_batch,batch_094_101,3
rv32im_fast,98,3,42,1,18,2,0,5531252,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,98,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.31252,12112,resumed_batch,batch_094_101,4
rv32im_fast,99,3,42,1,19,2,0,5532200,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,99,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.322,12112,resumed_batch,batch_094_101,5
rv32im_fast,100,3,42,1,20,2,0,5531319,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,100,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.31319,12112,resumed_batch,batch_094_101,6
rv32im_fast,101,3,42,1,21,2,0,5531706,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,101,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.31706,12112,resumed_batch,batch_094_101,7
rv32im_fast,102,3,42,1,22,2,0,5531382,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,102,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.31382,12112,resumed_batch,batch_102_109,0
rv32im_fast,103,3,42,1,23,2,0,5530742,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,103,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.30742,12112,resumed_batch,batch_102_109,1
rv32im_fast,104,3,42,1,24,2,0,5531319,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,104,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.31319,12112,resumed_batch,batch_102_109,2
rv32im_fast,105,3,42,1,25,2,0,5531812,4,832,800,30336,29824,0,0,512,0,0,0,0,53408,105,encapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,55.31812,12112,resumed_batch,batch_102_109,3
rv32im_fast,106,3,42,4,77,4,0,12126794,4,832,32,61952,61440,0,0,512,0,0,0,0,52592,106,decapsulationSeed,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,121.26794,12928,resumed_batch,batch_102_109,4
rv32im_fast,107,3,42,4,78,4,0,12131396,4,832,32,61952,61440,0,0,512,0,0,0,0,52592,107,decapsulationSeed,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,121.31396,12928,resumed_batch,batch_102_109,5
rv32im_fast,108,3,42,4,79,4,0,12134730,4,832,32,61952,61440,0,0,512,0,0,0,0,52592,108,decapsulationSeed,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,121.3473,12928,resumed_batch,batch_102_109,6
rv32im_fast,109,3,42,4,80,4,0,12135778,4,832,32,61952,61440,0,0,512,0,0,0,0,52592,109,decapsulationSeed,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,False,121.35778,12928,resumed_batch,batch_102_109,7
rv32im_fast,110,3,42,4,81,4,0,12129970,4,832,32,61952,61440,0,0,512,0,0,0,0,52592,110,decapsulationSeed,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,121.2997,12928,resumed_batch,batch_110_117,0
rv32im_fast,111,3,42,4,82,4,0,12132778,4,832,32,61952,61440,0,0,512,0,0,0,0,52592,111,decapsulationSeed,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,False,121.32778,12928,resumed_batch,batch_110_117,1
rv32im_fast,112,3,42,4,83,4,0,12129790,4,832,32,61952,61440,0,0,512,0,0,0,0,52592,112,decapsulationSeed,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,121.2979,12928,resumed_batch,batch_110_117,2
rv32im_fast,113,3,42,4,84,4,0,12132316,4,832,32,61952,61440,0,0,512,0,0,0,0,52592,113,decapsulationSeed,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,False,121.32316,12928,resumed_batch,batch_110_117,3
rv32im_fast,114,3,42,4,85,4,0,12132812,4,832,32,61952,61440,0,0,512,0,0,0,0,52592,114,decapsulationSeed,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,False,121.32812,12928,resumed_batch,batch_110_117,4
rv32im_fast,115,3,42,5,86,3,0,6939084,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,115,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,69.39084,12928,resumed_batch,batch_110_117,5
rv32im_fast,116,3,42,5,87,3,0,6936957,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,116,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,69.36957,12928,resumed_batch,batch_110_117,6
rv32im_fast,117,3,42,5,88,3,0,6937693,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,117,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,False,69.37693,12928,resumed_batch,batch_110_117,7
rv32im_fast,118,3,42,5,89,3,0,6937192,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,118,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,69.37192,12928,resumed_batch,batch_118_125,0
rv32im_fast,119,3,42,5,90,3,0,6938469,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,119,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,False,69.38469,12928,resumed_batch,batch_118_125,1
rv32im_fast,120,3,42,5,91,3,0,6937318,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,120,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,False,69.37318,12928,resumed_batch,batch_118_125,2
rv32im_fast,121,3,42,5,92,3,0,6936218,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,121,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,69.36218,12928,resumed_batch,batch_118_125,3
rv32im_fast,122,3,42,5,93,3,0,6939387,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,122,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,False,69.39387,12928,resumed_batch,batch_118_125,4
rv32im_fast,123,3,42,5,94,3,0,6938127,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,123,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,True,69.38127,12928,resumed_batch,batch_118_125,5
rv32im_fast,124,3,42,5,95,3,0,6937679,4,2400,32,43776,43264,0,0,512,0,0,0,0,52592,124,decapsulation,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,False,69.37679,12928,resumed_batch,batch_118_125,6
rv32im_fast,125,3,42,10,136,6,0,941441,4,1632,0,0,0,0,0,0,0,0,0,0,64624,125,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41441,896,resumed_batch,batch_118_125,7
rv32im_fast,126,3,42,10,137,6,-5,941452,4,1632,0,0,0,0,0,0,0,0,0,0,64624,126,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41452,896,resumed_batch,batch_126_133,0
rv32im_fast,127,3,42,10,138,6,-5,941452,4,1632,0,0,0,0,0,0,0,0,0,0,64624,127,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41452,896,resumed_batch,batch_126_133,1
rv32im_fast,128,3,42,10,139,6,-5,941452,4,1632,0,0,0,0,0,0,0,0,0,0,64624,128,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41452,896,resumed_batch,batch_126_133,2
rv32im_fast,129,3,42,10,140,6,0,941441,4,1632,0,0,0,0,0,0,0,0,0,0,64624,129,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41441,896,resumed_batch,batch_126_133,3
rv32im_fast,130,3,42,10,141,6,0,941441,4,1632,0,0,0,0,0,0,0,0,0,0,64624,130,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41441,896,resumed_batch,batch_126_133,4
rv32im_fast,131,3,42,10,142,6,0,941441,4,1632,0,0,0,0,0,0,0,0,0,0,64624,131,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41441,896,resumed_batch,batch_126_133,5
rv32im_fast,132,3,42,10,143,6,-5,941452,4,1632,0,0,0,0,0,0,0,0,0,0,64624,132,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41452,896,resumed_batch,batch_126_133,6
rv32im_fast,133,3,42,10,144,6,0,941441,4,1632,0,0,0,0,0,0,0,0,0,0,64624,133,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41441,896,resumed_batch,batch_126_133,7
rv32im_fast,134,3,42,10,145,6,-5,941452,4,1632,0,0,0,0,0,0,0,0,0,0,64624,134,decapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,9.41452,896,resumed_batch,batch_134_141,0
rv32im_fast,135,3,42,11,146,5,-4,128943,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,135,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.28943,2016,resumed_batch,batch_134_141,1
rv32im_fast,136,3,42,11,147,5,0,128932,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,136,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.28932,2016,resumed_batch,batch_134_141,2
rv32im_fast,137,3,42,11,148,5,-4,128943,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,137,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.28943,2016,resumed_batch,batch_134_141,3
rv32im_fast,138,3,42,11,149,5,0,128932,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,138,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.28932,2016,resumed_batch,batch_134_141,4
rv32im_fast,139,3,42,11,150,5,0,128932,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,139,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.28932,2016,resumed_batch,batch_134_141,5
rv32im_fast,140,3,42,11,151,5,-4,128943,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,140,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.28943,2016,resumed_batch,batch_134_141,6
rv32im_fast,141,3,42,11,152,5,-4,128943,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,141,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.28943,2016,resumed_batch,batch_134_141,7
rv32im_fast,142,3,42,11,153,5,0,128932,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,142,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.28932,2016,resumed_batch,batch_142_144,0
rv32im_fast,143,3,42,11,154,5,0,128932,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,143,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.28932,2016,resumed_batch,batch_142_144,1
rv32im_fast,144,3,42,11,155,5,-4,128943,4,800,0,1024,1024,0,0,0,0,0,0,0,63504,144,encapsulationKeyCheck,fips203-tr1/ML-KEM-encapDecap,FIPS203-tr1,,1.28943,2016,resumed_batch,batch_142_144,2
