config,index,source_local_index,dataset,vsId,tgId,tcId,op,operation,return_code,phase,name,category,source,function,exclusive_cycles,inclusive_cycles,calls,exclusive_share_percent,source_chunk
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,17,shake128_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_absorb_once,0,0,0,0.0,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,18,shake128_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_squeezeblocks,0,0,0,0.0,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,19,shake256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake256,15563,1105821,5,0.2809140871835452,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,20,sha3_256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_256,10663,941326,1,0.1924684772626192,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,21,sha3_512,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_512,2512,158480,1,0.045341912677829825,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,22,shake128x4_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_absorb_once,6255,6255,1,0.1129035285827331,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,23,shake128x4_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_squeezeblocks,16207,1875412,1,0.2925383673445812,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,24,shake256x4,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake256x4,0,0,0,0.0,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,25,poly_ntt,ntt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_ntt,204898,204898,2,3.6984344044036526,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,26,poly_invntt_tomont,intt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_invntt_tomont,532143,532143,3,9.605247387785987,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,27,polyvec_basemul_acc_montgomery_cached,basemul_acc,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_polyvec_basemul_acc_montgomery_cached,103080,103080,3,1.8606068307447048,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,28,poly_mulcache_compute,mulcache,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_mulcache_compute,22536,22536,2,0.40677760513836503,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,29,poly_reduce,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_reduce,165360,165360,5,2.984768582964148,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,30,poly_tomont,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_tomont,0,0,0,0.0,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,31,poly_add,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_add,41072,41072,4,0.7413547123820966,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,32,poly_sub,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_sub,0,0,0,0.0,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,33,poly_compress_d4,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d4,9740,9740,1,0.17580821237343253,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,34,poly_compress_d10,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d10,38984,38984,2,0.7036660524810979,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,35,poly_decompress_d4,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d4,0,0,0,0.0,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,36,poly_decompress_d10,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d10,0,0,0,0.0,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,37,poly_tobytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tobytes,26168,26168,2,0.47233565722669224,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,38,poly_frombytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frombytes,40080,40080,4,0.7234489889042275,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,39,poly_frommsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frommsg,10268,10268,1,0.18533867809552415,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,40,poly_tomsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tomsg,0,0,0,0.0,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,41,zeroize,zeroize,third_party/mlkem-native/mlkem/src/verify.h,mlk_zeroize,75429,75429,28,1.3615028389235773,batch_104_111
rv32im_fast,105,1,3,42,1,25,2,encapsulation,0,42,memcpy,memory_copy,firmware/mlkem_baseline/runtime.c,memcpy,3864,3864,12,0.06974568096621594,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,0,unclassified,unclassified,,,509,509,0,0.004191446155974499,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,1,kem_keypair_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_keypair_derand,567,5198270,1,0.004669056916380238,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,2,kem_enc_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_enc_derand,0,0,0,0.0,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,3,kem_dec,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_dec,11381,6945001,1,0.09371875972720191,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,4,kem_check_pk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_pk,0,0,0,0.0,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,5,kem_check_sk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_sk,528,942127,1,0.004347904853348792,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,6,indcpa_keypair_derand,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_keypair_derand,3439,4250165,1,0.028319024224747153,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,7,indcpa_enc,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_enc,3948,4304808,1,0.032510470380721655,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,8,indcpa_dec,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_dec,1759,575851,1,0.01448478150954645,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,9,gen_matrix,matrix_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_gen_matrix,3335,3980533,2,0.027462618723329967,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,10,rej_uniform,rejection_sampling,third_party/mlkem-native/mlkem/src/sampling.c,mlk_rej_uniform,182550,182550,8,1.5032386950356478,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,11,poly_getnoise_eta1_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1_4x,1351,1328249,1,0.011125036850140565,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,12,poly_getnoise_eta2,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta2,469,175187,1,0.0038620594246601965,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,13,poly_getnoise_eta1122_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1122_4x,1489,1014813,1,0.012261421073174909,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,14,poly_cbd2,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd2,43428,43428,3,0.3576151741879382,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,15,poly_cbd3,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd3,93960,93960,6,0.7737294318572965,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,16,keccakf1600_permute,keccak_permutation,third_party/mlkem-native/mlkem/src/fips202/keccakf1600.c,mlk_keccakf1600_permute,9141275,9141275,59,75.27536730737876,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,17,shake128_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_absorb_once,0,0,0,0.0,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,18,shake128_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_squeezeblocks,0,0,0,0.0,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,19,shake256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake256,40325,3305414,10,0.33206299850623117,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,20,sha3_256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_256,21326,1882652,2,0.17561253580022035,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,21,sha3_512,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_512,4749,316685,2,0.03910643967529056,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,22,shake128x4_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_absorb_once,12510,12510,2,0.1030157002185481,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,23,shake128x4_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_squeezeblocks,32414,3750824,2,0.266918537720545,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,24,shake256x4,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake256x4,0,0,0,0.0,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,25,poly_ntt,ntt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_ntt,819592,819592,8,6.749068247283795,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,26,poly_invntt_tomont,intt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_invntt_tomont,709524,709524,4,5.842694778726228,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,27,polyvec_basemul_acc_montgomery_cached,basemul_acc,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_polyvec_basemul_acc_montgomery_cached,206160,206160,6,1.697659213193915,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,28,poly_mulcache_compute,mulcache,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_mulcache_compute,67608,67608,6,0.5567294532674341,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,29,poly_reduce,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_reduce,264576,264576,8,2.178695595605322,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,30,poly_tomont,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_tomont,36448,36448,2,0.3001371895735924,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,31,poly_add,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_add,61608,61608,6,0.5073214435702886,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,32,poly_sub,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_sub,10268,10268,1,0.08455357392838145,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,33,poly_compress_d4,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d4,9740,9740,1,0.08020566907503265,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,34,poly_compress_d10,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d10,38984,38984,2,0.3210203083389192,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,35,poly_decompress_d4,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d4,10532,10532,1,0.08672752635505585,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,36,poly_decompress_d10,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d10,31456,31456,2,0.25902972550556747,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,37,poly_tobytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tobytes,52336,52336,4,0.43096959925163336,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,38,poly_frombytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frombytes,40080,40080,4,0.33004550477693106,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,39,poly_frommsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frommsg,10268,10268,1,0.08455357392838145,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,40,poly_tomsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tomsg,12776,12776,1,0.1052061219817882,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,41,zeroize,zeroize,third_party/mlkem-native/mlkem/src/verify.h,mlk_zeroize,141558,141558,52,1.1656831727847508,batch_104_111
rv32im_fast,106,2,3,42,4,77,4,decapsulationSeed,0,42,memcpy,memory_copy,firmware/mlkem_baseline/runtime.c,memcpy,18954,18954,25,0.15607990263328222,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,0,unclassified,unclassified,,,509,509,0,0.004189858369616628,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,1,kem_keypair_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_keypair_derand,567,5200571,1,0.0046672882034825705,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,2,kem_enc_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_enc_derand,0,0,0,0.0,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,3,kem_dec,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_dec,11381,6947302,1,0.09368325757290148,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,4,kem_check_pk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_pk,0,0,0,0.0,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,5,kem_check_sk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_sk,528,942127,1,0.004346257797952024,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,6,indcpa_keypair_derand,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_keypair_derand,3439,4252466,1,0.028308296528706457,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,7,indcpa_enc,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_enc,3948,4307109,1,0.032498154898323084,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,8,indcpa_dec,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_dec,1759,575851,1,0.014479294444313654,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,9,gen_matrix,matrix_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_gen_matrix,3335,3985135,2,0.027452215447291664,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,10,rej_uniform,rejection_sampling,third_party/mlkem-native/mlkem/src/sampling.c,mlk_rej_uniform,187152,187152,8,1.5405508322013581,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,11,poly_getnoise_eta1_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1_4x,1351,1328249,1,0.011120822509532545,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,12,poly_getnoise_eta2,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta2,469,175187,1,0.003860596415226324,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,13,poly_getnoise_eta1122_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1122_4x,1489,1014813,1,0.012256776252179098,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,14,poly_cbd2,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd2,43428,43428,3,0.3574797038815539,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,15,poly_cbd3,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd3,93960,93960,6,0.773436330862826,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,16,keccakf1600_permute,keccak_permutation,third_party/mlkem-native/mlkem/src/fips202/keccakf1600.c,mlk_keccakf1600_permute,9141275,9141275,59,75.24685180298084,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,17,shake128_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_absorb_once,0,0,0,0.0,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,18,shake128_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake128_squeezeblocks,0,0,0,0.0,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,19,shake256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_shake256,40325,3305414,10,0.331937207769726,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,20,sha3_256,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_256,21326,1882652,2,0.175546010983191,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,21,sha3_512,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202.c,mlk_sha3_512,4749,316685,2,0.03909162553498894,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,22,shake128x4_absorb_once,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_absorb_once,12510,12510,2,0.10297667623556783,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,23,shake128x4_squeezeblocks,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake128x4_squeezeblocks,32414,3750824,2,0.2668174247401835,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,24,shake256x4,sha_sponge,third_party/mlkem-native/mlkem/src/fips202/fips202x4.c,mlk_shake256x4,0,0,0,0.0,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,25,poly_ntt,ntt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_ntt,819592,819592,8,6.746511593066468,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,26,poly_invntt_tomont,intt,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_invntt_tomont,709524,709524,4,5.840481473170666,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,27,polyvec_basemul_acc_montgomery_cached,basemul_acc,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_polyvec_basemul_acc_montgomery_cached,206160,206160,6,1.697016112927631,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,28,poly_mulcache_compute,mulcache,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_mulcache_compute,67608,67608,6,0.5565185553104932,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,29,poly_reduce,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_reduce,264576,264576,8,2.1778702711192324,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,30,poly_tomont,explicit_reduce_convert,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_tomont,36448,36448,2,0.30002349284044577,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,31,poly_add,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_add,61608,61608,6,0.5071292621519474,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,32,poly_sub,poly_add_sub,third_party/mlkem-native/mlkem/src/poly.c,mlk_poly_sub,10268,10268,1,0.08452154369199125,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,33,poly_compress_d4,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d4,9740,9740,1,0.08017528589403922,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,34,poly_compress_d10,compression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_compress_d10,38984,38984,2,0.32089870074879107,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,35,poly_decompress_d4,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d4,10532,10532,1,0.08669467259096726,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,36,poly_decompress_d10,decompression,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_decompress_d10,31456,31456,2,0.2589316009325357,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,37,poly_tobytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tobytes,52336,52336,4,0.4308063411242748,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,38,poly_frombytes,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frombytes,40080,40080,4,0.32992047829908544,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,39,poly_frommsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_frommsg,10268,10268,1,0.08452154369199125,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,40,poly_tomsg,encoding,third_party/mlkem-native/mlkem/src/compress.c,mlk_poly_tomsg,12776,12776,1,0.10516626823226335,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,41,zeroize,zeroize,third_party/mlkem-native/mlkem/src/verify.h,mlk_zeroize,141558,141558,52,1.1652415934895692,batch_104_111
rv32im_fast,107,3,3,42,4,78,4,decapsulationSeed,0,42,memcpy,memory_copy,firmware/mlkem_baseline/runtime.c,memcpy,18954,18954,25,0.15602077708784592,batch_104_111
rv32im_fast,108,4,3,42,4,79,4,decapsulationSeed,0,0,unclassified,unclassified,,,509,509,0,0.00418870882104223,batch_104_111
rv32im_fast,108,4,3,42,4,79,4,decapsulationSeed,0,1,kem_keypair_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_keypair_derand,567,5202238,1,0.004666007665090264,batch_104_111
rv32im_fast,108,4,3,42,4,79,4,decapsulationSeed,0,2,kem_enc_derand,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_enc_derand,0,0,0,0.0,batch_104_111
rv32im_fast,108,4,3,42,4,79,4,decapsulationSeed,0,3,kem_dec,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_dec,11381,6948969,1,0.09365755420880474,batch_104_111
rv32im_fast,108,4,3,42,4,79,4,decapsulationSeed,0,4,kem_check_pk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_pk,0,0,0,0.0,batch_104_111
rv32im_fast,108,4,3,42,4,79,4,decapsulationSeed,0,5,kem_check_sk,api_control,third_party/mlkem-native/mlkem/src/kem.c,mlk_kem_check_sk,528,942127,1,0.004345065338920034,batch_104_111
rv32im_fast,108,4,3,42,4,79,4,decapsulationSeed,0,6,indcpa_keypair_derand,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_keypair_derand,3439,4254133,1,0.02830052973588257,batch_104_111
rv32im_fast,108,4,3,42,4,79,4,decapsulationSeed,0,7,indcpa_enc,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_enc,3948,4308776,1,0.0324892385569248,batch_104_111
rv32im_fast,108,4,3,42,4,79,4,decapsulationSeed,0,8,indcpa_dec,kpke_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_indcpa_dec,1759,575851,1,0.014475321839318826,batch_104_111
rv32im_fast,108,4,3,42,4,79,4,decapsulationSeed,0,9,gen_matrix,matrix_control,third_party/mlkem-native/mlkem/src/indcpa.c,mlk_gen_matrix,3335,3988469,2,0.027444683532761957,batch_104_111
rv32im_fast,108,4,3,42,4,79,4,decapsulationSeed,0,10,rej_uniform,rejection_sampling,third_party/mlkem-native/mlkem/src/sampling.c,mlk_rej_uniform,190486,190486,8,1.5675646139195485,batch_104_111
rv32im_fast,108,4,3,42,4,79,4,decapsulationSeed,0,11,poly_getnoise_eta1_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1_4x,1351,1328249,1,0.011117771350153344,batch_104_111
rv32im_fast,108,4,3,42,4,79,4,decapsulationSeed,0,12,poly_getnoise_eta2,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta2,469,175187,1,0.0038595372044573787,batch_104_111
rv32im_fast,108,4,3,42,4,79,4,decapsulationSeed,0,13,poly_getnoise_eta1122_4x,noise_control,third_party/mlkem-native/mlkem/src/poly_k.c,mlk_poly_getnoise_eta1122_4x,1489,1014813,1,0.01225341342737108,batch_104_111
rv32im_fast,108,4,3,42,4,79,4,decapsulationSeed,0,14,poly_cbd2,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd2,43428,43428,3,0.3573816241261728,batch_104_111
rv32im_fast,108,4,3,42,4,79,4,decapsulationSeed,0,15,poly_cbd3,noise_cbd,third_party/mlkem-native/mlkem/src/sampling.c,mlk_poly_cbd3,93960,93960,6,0.7732241273578151,batch_104_111
